task_id,model,n_train,metric,repeats,mean,ribbon_lower,ribbon_upper,ribbon_definition,inferential_interval
bdb2023_sack,linear_structure,10,game_equal_label0_set_coverage,100,0.9081515808697221,0.8155213161187964,0.9754489232567721,between_repeat_q10_q90,False
bdb2023_sack,linear_structure,20,game_equal_label0_set_coverage,100,0.9195851619232777,0.8392114104117817,0.9768566413844912,between_repeat_q10_q90,False
bdb2023_sack,linear_structure,30,game_equal_label0_set_coverage,100,0.9169251230331029,0.8446102207460359,0.9708632485784295,between_repeat_q10_q90,False
bdb2023_sack,linear_structure,40,game_equal_label0_set_coverage,100,0.9125259255345303,0.8394167459391814,0.9739711982075185,between_repeat_q10_q90,False
bdb2023_sack,linear_structure,50,game_equal_label0_set_coverage,100,0.9034116269783441,0.8194171243959241,0.9699359116925491,between_repeat_q10_q90,False
bdb2023_sack,linear_structure,60,game_equal_label0_set_coverage,100,0.9086944097614768,0.8283327674278823,0.9738020662389468,between_repeat_q10_q90,False
bdb2023_sack,relnet,10,game_equal_label0_set_coverage,100,0.9075321286041441,0.826375626414318,0.9744040562333293,between_repeat_q10_q90,False
bdb2023_sack,relnet,20,game_equal_label0_set_coverage,100,0.9084152240733904,0.8262318846836701,0.9747881920646206,between_repeat_q10_q90,False
bdb2023_sack,relnet,30,game_equal_label0_set_coverage,100,0.9128594837731289,0.8407545710097485,0.9784474710990535,between_repeat_q10_q90,False
bdb2023_sack,relnet,40,game_equal_label0_set_coverage,100,0.8990676582947212,0.8122335643519565,0.9718672355831067,between_repeat_q10_q90,False
bdb2023_sack,relnet,50,game_equal_label0_set_coverage,100,0.8895787426749542,0.7861758040552036,0.9698726364589233,between_repeat_q10_q90,False
bdb2023_sack,relnet,60,game_equal_label0_set_coverage,100,0.9076575158744015,0.8270576502135649,0.9673142041879027,between_repeat_q10_q90,False
bdb2023_sack,set_transformer,10,game_equal_label0_set_coverage,100,0.9019284675299878,0.8183169777727765,0.9615051969117329,between_repeat_q10_q90,False
bdb2023_sack,set_transformer,20,game_equal_label0_set_coverage,100,0.9153178102622964,0.8416640898436412,0.9733418883659439,between_repeat_q10_q90,False
bdb2023_sack,set_transformer,30,game_equal_label0_set_coverage,100,0.9039950639237104,0.830032933450182,0.9823916918728558,between_repeat_q10_q90,False
bdb2023_sack,set_transformer,40,game_equal_label0_set_coverage,100,0.903047969510036,0.7935062268417824,0.9685649975252671,between_repeat_q10_q90,False
bdb2023_sack,set_transformer,50,game_equal_label0_set_coverage,100,0.9005615278398332,0.8295179218593183,0.961800180476155,between_repeat_q10_q90,False
bdb2023_sack,set_transformer,60,game_equal_label0_set_coverage,100,0.8956901560384263,0.8027378957625692,0.9644747224138228,between_repeat_q10_q90,False
bdb2023_sack,attn_relnet,10,game_equal_label1_set_coverage,100,0.911726955782313,0.8111167800453516,0.9841751700680272,between_repeat_q10_q90,False
bdb2023_sack,attn_relnet,20,game_equal_label1_set_coverage,100,0.9062253968253968,0.8172706916099773,0.9790892857142858,between_repeat_q10_q90,False
bdb2023_sack,attn_relnet,30,game_equal_label1_set_coverage,100,0.9131539399092969,0.8376473922902493,0.9811111111111112,between_repeat_q10_q90,False
bdb2023_sack,attn_relnet,40,game_equal_label1_set_coverage,100,0.911551955782313,0.8475850340136053,0.9811111111111112,between_repeat_q10_q90,False
bdb2023_sack,attn_relnet,50,game_equal_label1_set_coverage,100,0.9134299886621317,0.8203968253968253,0.9880952380952381,between_repeat_q10_q90,False
bdb2023_sack,attn_relnet,60,game_equal_label1_set_coverage,100,0.9161965986394557,0.8523452380952382,0.9826190476190477,between_repeat_q10_q90,False
bdb2023_sack,boosted_structure,10,game_equal_label1_set_coverage,100,0.9136972222222223,0.8279648526077097,0.984126984126984,between_repeat_q10_q90,False
bdb2023_sack,boosted_structure,20,game_equal_label1_set_coverage,100,0.8965854308390022,0.7854195011337868,0.9837188208616781,between_repeat_q10_q90,False
bdb2023_sack,boosted_structure,30,game_equal_label1_set_coverage,100,0.9008181405895695,0.8044727891156462,0.9782142857142858,between_repeat_q10_q90,False
bdb2023_sack,boosted_structure,40,game_equal_label1_set_coverage,100,0.9037945861678004,0.809404761904762,0.9805102040816327,between_repeat_q10_q90,False
bdb2023_sack,boosted_structure,50,game_equal_label1_set_coverage,100,0.8998959183673471,0.7939047619047619,0.9763214285714286,between_repeat_q10_q90,False
bdb2023_sack,boosted_structure,60,game_equal_label1_set_coverage,100,0.9024883503401361,0.814251700680272,0.9763038548752835,between_repeat_q10_q90,False
bdb2023_sack,linear_structure,10,game_equal_label1_set_coverage,100,0.8953530328798185,0.7855498866213153,0.9836734693877551,between_repeat_q10_q90,False
bdb2023_sack,linear_structure,20,game_equal_label1_set_coverage,100,0.9061198129251699,0.8218945578231294,0.9802380952380954,between_repeat_q10_q90,False
bdb2023_sack,linear_structure,30,game_equal_label1_set_coverage,100,0.8929777494331066,0.7886065759637189,0.9785714285714286,between_repeat_q10_q90,False
bdb2023_sack,linear_structure,40,game_equal_label1_set_coverage,100,0.9031321712018142,0.800294784580499,0.9718140589569162,between_repeat_q10_q90,False
bdb2023_sack,linear_structure,50,game_equal_label1_set_coverage,100,0.9055905045351474,0.8296598639455782,0.9723356009070295,between_repeat_q10_q90,False
bdb2023_sack,linear_structure,60,game_equal_label1_set_coverage,100,0.9067514739229025,0.8434240362811792,0.9765873015873016,between_repeat_q10_q90,False
bdb2023_sack,relnet,10,game_equal_label1_set_coverage,100,0.9117136337868481,0.810873015873016,0.9829251700680272,between_repeat_q10_q90,False
bdb2023_sack,relnet,20,game_equal_label1_set_coverage,100,0.9049447278911567,0.8178001700680273,0.9790892857142858,between_repeat_q10_q90,False
bdb2023_sack,relnet,30,game_equal_label1_set_coverage,100,0.9140762188208614,0.8407086167800455,0.9811111111111112,between_repeat_q10_q90,False
bdb2023_sack,relnet,40,game_equal_label1_set_coverage,100,0.9128499149659866,0.8489778911564625,0.9764285714285714,between_repeat_q10_q90,False
bdb2023_sack,relnet,50,game_equal_label1_set_coverage,100,0.9121510770975055,0.8188321995464853,0.9880952380952381,between_repeat_q10_q90,False
bdb2023_sack,relnet,60,game_equal_label1_set_coverage,100,0.915870238095238,0.850202380952381,0.9839455782312926,between_repeat_q10_q90,False
bdb2023_sack,set_transformer,10,game_equal_label1_set_coverage,100,0.9057444160997733,0.7965986394557822,0.9883333333333334,between_repeat_q10_q90,False
bdb2023_sack,set_transformer,20,game_equal_label1_set_coverage,100,0.9159156179138321,0.8256964285714286,0.9880952380952381,between_repeat_q10_q90,False
bdb2023_sack,set_transformer,30,game_equal_label1_set_coverage,100,0.9196458049886622,0.841575963718821,0.9855442176870749,between_repeat_q10_q90,False
bdb2023_sack,set_transformer,40,game_equal_label1_set_coverage,100,0.9152458616780048,0.8403735827664399,0.9880952380952381,between_repeat_q10_q90,False
bdb2023_sack,set_transformer,50,game_equal_label1_set_coverage,100,0.9183151077097504,0.8293690476190477,0.9845238095238096,between_repeat_q10_q90,False
bdb2023_sack,set_transformer,60,game_equal_label1_set_coverage,100,0.9204804421768706,0.8418650793650793,0.9814285714285715,between_repeat_q10_q90,False
bdb2023_sack,attn_relnet,10,game_equal_loss,100,0.06333342543928962,0.05652518196479319,0.06992307822898555,between_repeat_q10_q90,False
bdb2023_sack,attn_relnet,20,game_equal_loss,100,0.06338507279265951,0.05645480220690922,0.06982835989701995,between_repeat_q10_q90,False
bdb2023_sack,attn_relnet,30,game_equal_loss,100,0.06289694491378006,0.056832614486920265,0.06923131943949445,between_repeat_q10_q90,False
bdb2023_sack,attn_relnet,40,game_equal_loss,100,0.06272562129274234,0.05621477204925003,0.06867417939428581,between_repeat_q10_q90,False
bdb2023_sack,attn_relnet,50,game_equal_loss,100,0.06274028910139388,0.05627584394617538,0.06878405082654286,between_repeat_q10_q90,False
bdb2023_sack,attn_relnet,60,game_equal_loss,100,0.06253332628368001,0.05675311414866909,0.06879764258018019,between_repeat_q10_q90,False
bdb2023_sack,boosted_structure,10,game_equal_loss,100,0.06568690426145309,0.058636549901345515,0.07207329307684138,between_repeat_q10_q90,False
bdb2023_sack,boosted_structure,20,game_equal_loss,100,0.06520836551109971,0.05772514440979503,0.07204925300977826,between_repeat_q10_q90,False
bdb2023_sack,boosted_structure,30,game_equal_loss,100,0.06464865493315733,0.05741937782403084,0.07122875564259797,between_repeat_q10_q90,False
bdb2023_sack,boosted_structure,40,game_equal_loss,100,0.06432687077500479,0.05730383110392939,0.07070752436416683,between_repeat_q10_q90,False
bdb2023_sack,boosted_structure,50,game_equal_loss,100,0.06403820756600022,0.05761980111366593,0.0701741963438543,between_repeat_q10_q90,False
bdb2023_sack,boosted_structure,60,game_equal_loss,100,0.06388512859098955,0.05704822671249366,0.07011853928396171,between_repeat_q10_q90,False
bdb2023_sack,linear_structure,10,game_equal_loss,100,0.06320344297752381,0.05659303108274324,0.06966696636813317,between_repeat_q10_q90,False
bdb2023_sack,linear_structure,20,game_equal_loss,100,0.06284636947520651,0.05627743100902176,0.06910885309862169,between_repeat_q10_q90,False
bdb2023_sack,linear_structure,30,game_equal_loss,100,0.06263139300269598,0.056267607356414714,0.06887873945962877,between_repeat_q10_q90,False
bdb2023_sack,linear_structure,40,game_equal_loss,100,0.06258624852842533,0.05610928228568967,0.06919132753805428,between_repeat_q10_q90,False
bdb2023_sack,linear_structure,50,game_equal_loss,100,0.062496389577106924,0.05602921601532909,0.06854021026066148,between_repeat_q10_q90,False
bdb2023_sack,linear_structure,60,game_equal_loss,100,0.06247610723337341,0.0563459840879683,0.06826145285659631,between_repeat_q10_q90,False
bdb2023_sack,relnet,10,game_equal_loss,100,0.06331689478683543,0.056512312080851536,0.06992411980624155,between_repeat_q10_q90,False
bdb2023_sack,relnet,20,game_equal_loss,100,0.06304542592815568,0.056462046024165664,0.06973011609482148,between_repeat_q10_q90,False
bdb2023_sack,relnet,30,game_equal_loss,100,0.0628928302160752,0.05683375534197834,0.06925641549070184,between_repeat_q10_q90,False
bdb2023_sack,relnet,40,game_equal_loss,100,0.06276783204489157,0.05620706871960168,0.06863935264803281,between_repeat_q10_q90,False
bdb2023_sack,relnet,50,game_equal_loss,100,0.06273225937561834,0.05627169666086583,0.06874719041878252,between_repeat_q10_q90,False
bdb2023_sack,relnet,60,game_equal_loss,100,0.06254300616344904,0.05675154889619313,0.06879815289669547,between_repeat_q10_q90,False
bdb2023_sack,set_transformer,10,game_equal_loss,100,0.06379756238459089,0.05672208476187996,0.07125668366466922,between_repeat_q10_q90,False
bdb2023_sack,set_transformer,20,game_equal_loss,100,0.06411463441826486,0.0563139670737419,0.07100916532170794,between_repeat_q10_q90,False
bdb2023_sack,set_transformer,30,game_equal_loss,100,0.06296087449981454,0.05649485816202864,0.0693332973114484,between_repeat_q10_q90,False
bdb2023_sack,set_transformer,40,game_equal_loss,100,0.06289361540559979,0.05642087321136641,0.06912673455740546,between_repeat_q10_q90,False
bdb2023_sack,set_transformer,50,game_equal_loss,100,0.06267092819845625,0.056208002421371216,0.06888819359760048,between_repeat_q10_q90,False
bdb2023_sack,set_transformer,60,game_equal_loss,100,0.06249559762427866,0.05637290207706732,0.06868627264860491,between_repeat_q10_q90,False
bdb2023_sack,attn_relnet,10,game_equal_mean_entropy,100,0.24935579173940922,0.22867416929977058,0.2697733749766077,between_repeat_q10_q90,False
bdb2023_sack,attn_relnet,20,game_equal_mean_entropy,100,0.24968776174667506,0.22934173629282725,0.27038011564517184,between_repeat_q10_q90,False
bdb2023_sack,attn_relnet,30,game_equal_mean_entropy,100,0.2499055329136111,0.22964473996191354,0.269698473844338,between_repeat_q10_q90,False
bdb2023_sack,attn_relnet,40,game_equal_mean_entropy,100,0.2502872678028823,0.22980068338124132,0.26965774810450566,between_repeat_q10_q90,False
bdb2023_sack,attn_relnet,50,game_equal_mean_entropy,100,0.2501362198880692,0.23060017090913013,0.2695668096277663,between_repeat_q10_q90,False
bdb2023_sack,attn_relnet,60,game_equal_mean_entropy,100,0.24962184198992776,0.22988041935144707,0.27062291490874907,between_repeat_q10_q90,False
bdb2023_sack,boosted_structure,10,game_equal_mean_entropy,100,0.24994944455979298,0.229252950237443,0.2724187583681342,between_repeat_q10_q90,False
bdb2023_sack,boosted_structure,20,game_equal_mean_entropy,100,0.24986249338867364,0.2271684960553031,0.27318491907982134,between_repeat_q10_q90,False
bdb2023_sack,boosted_structure,30,game_equal_mean_entropy,100,0.2503279133953526,0.23122782931294697,0.27150595526130034,between_repeat_q10_q90,False
bdb2023_sack,boosted_structure,40,game_equal_mean_entropy,100,0.2501803064687584,0.23009508276916332,0.27121926873685265,between_repeat_q10_q90,False
bdb2023_sack,boosted_structure,50,game_equal_mean_entropy,100,0.24964969139226498,0.23024360501474997,0.26866885863497336,between_repeat_q10_q90,False
bdb2023_sack,boosted_structure,60,game_equal_mean_entropy,100,0.25008954086598345,0.22841090695511912,0.2706165845411916,between_repeat_q10_q90,False
bdb2023_sack,linear_structure,10,game_equal_mean_entropy,100,0.24994030752518184,0.22943014921174437,0.2699758740870405,between_repeat_q10_q90,False
bdb2023_sack,linear_structure,20,game_equal_mean_entropy,100,0.25080759743546,0.2304370442134433,0.2711485015874526,between_repeat_q10_q90,False
bdb2023_sack,linear_structure,30,game_equal_mean_entropy,100,0.2502107600968678,0.23072229030591193,0.27232586029107436,between_repeat_q10_q90,False
bdb2023_sack,linear_structure,40,game_equal_mean_entropy,100,0.25091043767702137,0.23101916561234184,0.2719220863111398,between_repeat_q10_q90,False
bdb2023_sack,linear_structure,50,game_equal_mean_entropy,100,0.2507074602803659,0.22943294835465997,0.2722606715056286,between_repeat_q10_q90,False
bdb2023_sack,linear_structure,60,game_equal_mean_entropy,100,0.2497662002390962,0.2275584930359071,0.2702402766039651,between_repeat_q10_q90,False
bdb2023_sack,relnet,10,game_equal_mean_entropy,100,0.24943989203834746,0.22868005163368033,0.2697530621511272,between_repeat_q10_q90,False
bdb2023_sack,relnet,20,game_equal_mean_entropy,100,0.2496191974404192,0.22893255222575296,0.2708166808237092,between_repeat_q10_q90,False
bdb2023_sack,relnet,30,game_equal_mean_entropy,100,0.2499038984111782,0.2304860136848444,0.26951355532565685,between_repeat_q10_q90,False
bdb2023_sack,relnet,40,game_equal_mean_entropy,100,0.2500886912221223,0.22932182025082085,0.26819486216056915,between_repeat_q10_q90,False
bdb2023_sack,relnet,50,game_equal_mean_entropy,100,0.25028887854974075,0.2304404858248999,0.26971421883489655,between_repeat_q10_q90,False
bdb2023_sack,relnet,60,game_equal_mean_entropy,100,0.2495694862146512,0.23034588830644112,0.27176614609553507,between_repeat_q10_q90,False
bdb2023_sack,set_transformer,10,game_equal_mean_entropy,100,0.24988288064385766,0.2295322017842329,0.27129843795824177,between_repeat_q10_q90,False
bdb2023_sack,set_transformer,20,game_equal_mean_entropy,100,0.25040498868180416,0.2291179009530133,0.27249929030063585,between_repeat_q10_q90,False
bdb2023_sack,set_transformer,30,game_equal_mean_entropy,100,0.2501243963934753,0.22975544845430287,0.27169493292163477,between_repeat_q10_q90,False
bdb2023_sack,set_transformer,40,game_equal_mean_entropy,100,0.24960312170504437,0.22998848384243825,0.26918540805236446,between_repeat_q10_q90,False
bdb2023_sack,set_transformer,50,game_equal_mean_entropy,100,0.25032662641560355,0.23080577520438156,0.2680812276220191,between_repeat_q10_q90,False
bdb2023_sack,set_transformer,60,game_equal_mean_entropy,100,0.25012719680573525,0.23049887216017176,0.2695364976994146,between_repeat_q10_q90,False
bdb2023_sack,attn_relnet,10,game_equal_mean_va_imprecision,100,0.005556067672137153,0.003654873330972104,0.007729878155698142,between_repeat_q10_q90,False
bdb2023_sack,attn_relnet,20,game_equal_mean_va_imprecision,100,0.006222745428819586,0.0039178216388957715,0.008478282067093217,between_repeat_q10_q90,False
bdb2023_sack,attn_relnet,30,game_equal_mean_va_imprecision,100,0.006372540621991824,0.004288112756630915,0.008827748402988101,between_repeat_q10_q90,False
bdb2023_sack,attn_relnet,40,game_equal_mean_va_imprecision,100,0.006835102340216421,0.004686236522992249,0.009277361389278998,between_repeat_q10_q90,False
bdb2023_sack,attn_relnet,50,game_equal_mean_va_imprecision,100,0.006853315294937173,0.00476829499631784,0.00907754142159706,between_repeat_q10_q90,False
bdb2023_sack,attn_relnet,60,game_equal_mean_va_imprecision,100,0.006622589797745747,0.004463082954033117,0.008404210804131704,between_repeat_q10_q90,False
bdb2023_sack,boosted_structure,10,game_equal_mean_va_imprecision,100,0.006050377038034089,0.004147762072912205,0.007960840389822055,between_repeat_q10_q90,False
bdb2023_sack,boosted_structure,20,game_equal_mean_va_imprecision,100,0.006025551090098747,0.004218392197776072,0.007881301605708727,between_repeat_q10_q90,False
bdb2023_sack,boosted_structure,30,game_equal_mean_va_imprecision,100,0.006315536345376686,0.00442323770796607,0.00808736996489025,between_repeat_q10_q90,False
bdb2023_sack,boosted_structure,40,game_equal_mean_va_imprecision,100,0.006401594083647087,0.004549881272686003,0.007939547730656004,between_repeat_q10_q90,False
bdb2023_sack,boosted_structure,50,game_equal_mean_va_imprecision,100,0.00634516110370108,0.004965326210636431,0.008203956509059961,between_repeat_q10_q90,False
bdb2023_sack,boosted_structure,60,game_equal_mean_va_imprecision,100,0.006458752837099424,0.004824094875974805,0.008420864958952681,between_repeat_q10_q90,False
bdb2023_sack,linear_structure,10,game_equal_mean_va_imprecision,100,0.0061115624469290876,0.0041319081705434935,0.00839689820090769,between_repeat_q10_q90,False
bdb2023_sack,linear_structure,20,game_equal_mean_va_imprecision,100,0.006723952459709423,0.004747436874219047,0.008659615966887288,between_repeat_q10_q90,False
bdb2023_sack,linear_structure,30,game_equal_mean_va_imprecision,100,0.0070776536102279,0.004730996233198662,0.008976485287982033,between_repeat_q10_q90,False
bdb2023_sack,linear_structure,40,game_equal_mean_va_imprecision,100,0.007270780436003874,0.0054381854849704,0.009071622623451178,between_repeat_q10_q90,False
bdb2023_sack,linear_structure,50,game_equal_mean_va_imprecision,100,0.007539967999649775,0.005408531942428677,0.009965782494931538,between_repeat_q10_q90,False
bdb2023_sack,linear_structure,60,game_equal_mean_va_imprecision,100,0.007581708987208748,0.005543407615338015,0.009732589533680653,between_repeat_q10_q90,False
bdb2023_sack,relnet,10,game_equal_mean_va_imprecision,100,0.005570550579584999,0.003590676836836919,0.007811344673342341,between_repeat_q10_q90,False
bdb2023_sack,relnet,20,game_equal_mean_va_imprecision,100,0.006185744713281839,0.003966141482238594,0.008384842481392566,between_repeat_q10_q90,False
bdb2023_sack,relnet,30,game_equal_mean_va_imprecision,100,0.00640833045220594,0.004230662524977298,0.008564997022610434,between_repeat_q10_q90,False
bdb2023_sack,relnet,40,game_equal_mean_va_imprecision,100,0.006684995101404621,0.004607625166549054,0.008802054434728483,between_repeat_q10_q90,False
bdb2023_sack,relnet,50,game_equal_mean_va_imprecision,100,0.00688074274415767,0.0050122146825642465,0.009112990316559271,between_repeat_q10_q90,False
bdb2023_sack,relnet,60,game_equal_mean_va_imprecision,100,0.00657600453747092,0.004672667191686917,0.008369038730378406,between_repeat_q10_q90,False
bdb2023_sack,set_transformer,10,game_equal_mean_va_imprecision,100,0.005802497817389273,0.003568849652840694,0.007747066229715616,between_repeat_q10_q90,False
bdb2023_sack,set_transformer,20,game_equal_mean_va_imprecision,100,0.006536068411836703,0.004070497898062515,0.009082119610402891,between_repeat_q10_q90,False
bdb2023_sack,set_transformer,30,game_equal_mean_va_imprecision,100,0.007069596307493455,0.0051502469460622145,0.00924058017335978,between_repeat_q10_q90,False
bdb2023_sack,set_transformer,40,game_equal_mean_va_imprecision,100,0.00700667231842601,0.0052986042365819365,0.008809748682392428,between_repeat_q10_q90,False
bdb2023_sack,set_transformer,50,game_equal_mean_va_imprecision,100,0.007111091985148468,0.005219531118905025,0.009223288187885889,between_repeat_q10_q90,False
bdb2023_sack,set_transformer,60,game_equal_mean_va_imprecision,100,0.007295348036214988,0.005608889676371104,0.009222672591384224,between_repeat_q10_q90,False
bdb2023_sack,attn_relnet,10,game_equal_p90_va_imprecision,100,0.009374306407381695,0.0037098570038870448,0.014993942868968737,between_repeat_q10_q90,False
bdb2023_sack,attn_relnet,20,game_equal_p90_va_imprecision,100,0.01117659671367972,0.005913834218606164,0.01673948857139806,between_repeat_q10_q90,False
bdb2023_sack,attn_relnet,30,game_equal_p90_va_imprecision,100,0.011835476513770055,0.005056051594663238,0.01746739320846209,between_repeat_q10_q90,False
bdb2023_sack,attn_relnet,40,game_equal_p90_va_imprecision,100,0.01266792095421516,0.0074339924661511875,0.01734482537030389,between_repeat_q10_q90,False
bdb2023_sack,attn_relnet,50,game_equal_p90_va_imprecision,100,0.012468305577489345,0.007239872568665088,0.01886749522744699,between_repeat_q10_q90,False
bdb2023_sack,attn_relnet,60,game_equal_p90_va_imprecision,100,0.012504726388782108,0.007229797047882531,0.019835761501457425,between_repeat_q10_q90,False
bdb2023_sack,boosted_structure,10,game_equal_p90_va_imprecision,100,0.01023325806768868,0.0044779449020866295,0.014976619908475056,between_repeat_q10_q90,False
bdb2023_sack,boosted_structure,20,game_equal_p90_va_imprecision,100,0.010791478197101157,0.004930153940652591,0.01780668131826839,between_repeat_q10_q90,False
bdb2023_sack,boosted_structure,30,game_equal_p90_va_imprecision,100,0.011523772778672371,0.006435957801196724,0.016216427825209666,between_repeat_q10_q90,False
bdb2023_sack,boosted_structure,40,game_equal_p90_va_imprecision,100,0.011665195401480595,0.006074409425694225,0.01649326819715559,between_repeat_q10_q90,False
bdb2023_sack,boosted_structure,50,game_equal_p90_va_imprecision,100,0.011222656163562774,0.006238835763270431,0.016695361062876512,between_repeat_q10_q90,False
bdb2023_sack,boosted_structure,60,game_equal_p90_va_imprecision,100,0.011980546765027173,0.006606962360035952,0.017091851549380387,between_repeat_q10_q90,False
bdb2023_sack,linear_structure,10,game_equal_p90_va_imprecision,100,0.011413661167679952,0.005180508899694613,0.017107107880129042,between_repeat_q10_q90,False
bdb2023_sack,linear_structure,20,game_equal_p90_va_imprecision,100,0.013080748489286184,0.007114212768027951,0.019539749253342367,between_repeat_q10_q90,False
bdb2023_sack,linear_structure,30,game_equal_p90_va_imprecision,100,0.013742253472001824,0.008043958400413954,0.02157734589281103,between_repeat_q10_q90,False
bdb2023_sack,linear_structure,40,game_equal_p90_va_imprecision,100,0.013722902566666981,0.008701580112080233,0.019757138675859695,between_repeat_q10_q90,False
bdb2023_sack,linear_structure,50,game_equal_p90_va_imprecision,100,0.014737297434943756,0.009015428883808513,0.02202881918660643,between_repeat_q10_q90,False
bdb2023_sack,linear_structure,60,game_equal_p90_va_imprecision,100,0.015448317935570686,0.008832038686279764,0.022779191792174212,between_repeat_q10_q90,False
bdb2023_sack,relnet,10,game_equal_p90_va_imprecision,100,0.009315323088970763,0.0038429035639391965,0.014979486419470105,between_repeat_q10_q90,False
bdb2023_sack,relnet,20,game_equal_p90_va_imprecision,100,0.011221245146407252,0.00593395015564877,0.016839647731800952,between_repeat_q10_q90,False
bdb2023_sack,relnet,30,game_equal_p90_va_imprecision,100,0.011879780395608797,0.0054907307208552445,0.01755410538456949,between_repeat_q10_q90,False
bdb2023_sack,relnet,40,game_equal_p90_va_imprecision,100,0.012299178658892186,0.0069069804057017925,0.017176606693438182,between_repeat_q10_q90,False
bdb2023_sack,relnet,50,game_equal_p90_va_imprecision,100,0.012567896087856243,0.007035367021952285,0.018007653973541538,between_repeat_q10_q90,False
bdb2023_sack,relnet,60,game_equal_p90_va_imprecision,100,0.012309104146358356,0.007189669592107218,0.01879693658601158,between_repeat_q10_q90,False
bdb2023_sack,set_transformer,10,game_equal_p90_va_imprecision,100,0.010181086199898121,0.0041340831618746675,0.015274962585374646,between_repeat_q10_q90,False
bdb2023_sack,set_transformer,20,game_equal_p90_va_imprecision,100,0.011678165415345061,0.005647141398870718,0.01789366238359136,between_repeat_q10_q90,False
bdb2023_sack,set_transformer,30,game_equal_p90_va_imprecision,100,0.01310029784800682,0.007738930770063794,0.018477279827823625,between_repeat_q10_q90,False
bdb2023_sack,set_transformer,40,game_equal_p90_va_imprecision,100,0.0132438002330473,0.007310793803831225,0.01784528441283913,between_repeat_q10_q90,False
bdb2023_sack,set_transformer,50,game_equal_p90_va_imprecision,100,0.013057791429867177,0.007831981178600417,0.018209420065891446,between_repeat_q10_q90,False
bdb2023_sack,set_transformer,60,game_equal_p90_va_imprecision,100,0.013528913263318003,0.008173130228562177,0.01988820437137837,between_repeat_q10_q90,False
bdb2023_sack,attn_relnet,10,game_equal_rms_reliability,100,0.054467724050825984,0.03577405236205655,0.07129686062487918,between_repeat_q10_q90,False
bdb2023_sack,attn_relnet,20,game_equal_rms_reliability,100,0.062437381586737326,0.04447102221603175,0.08059038129603482,between_repeat_q10_q90,False
bdb2023_sack,attn_relnet,30,game_equal_rms_reliability,100,0.0626675086524156,0.04384297221134711,0.08108946491283209,between_repeat_q10_q90,False
bdb2023_sack,attn_relnet,40,game_equal_rms_reliability,100,0.06891301259097758,0.054128879643441166,0.08373704157648124,between_repeat_q10_q90,False
bdb2023_sack,attn_relnet,50,game_equal_rms_reliability,100,0.06597109752910948,0.04990244947674757,0.08363964797934938,between_repeat_q10_q90,False
bdb2023_sack,attn_relnet,60,game_equal_rms_reliability,100,0.06573451220453702,0.05216129094956781,0.08010149726125419,between_repeat_q10_q90,False
bdb2023_sack,boosted_structure,10,game_equal_rms_reliability,100,0.05957911873021405,0.04254182873957185,0.07699124441083846,between_repeat_q10_q90,False
bdb2023_sack,boosted_structure,20,game_equal_rms_reliability,100,0.06215238973438826,0.043997560432757585,0.07797374507217213,between_repeat_q10_q90,False
bdb2023_sack,boosted_structure,30,game_equal_rms_reliability,100,0.06555368042572149,0.04911615863216254,0.08394600867007136,between_repeat_q10_q90,False
bdb2023_sack,boosted_structure,40,game_equal_rms_reliability,100,0.06350307963598133,0.04696805497566788,0.0772279565378405,between_repeat_q10_q90,False
bdb2023_sack,boosted_structure,50,game_equal_rms_reliability,100,0.06378233711393597,0.04845795687246023,0.0812011983486905,between_repeat_q10_q90,False
bdb2023_sack,boosted_structure,60,game_equal_rms_reliability,100,0.063863173835101,0.050456202189393236,0.07775564047621243,between_repeat_q10_q90,False
bdb2023_sack,linear_structure,10,game_equal_rms_reliability,100,0.0626490230794025,0.04616496963212923,0.07793374900280202,between_repeat_q10_q90,False
bdb2023_sack,linear_structure,20,game_equal_rms_reliability,100,0.06494834381791857,0.04951269145882696,0.07879185182925069,between_repeat_q10_q90,False
bdb2023_sack,linear_structure,30,game_equal_rms_reliability,100,0.06509236528090916,0.05136069932681637,0.07914694819255362,between_repeat_q10_q90,False
bdb2023_sack,linear_structure,40,game_equal_rms_reliability,100,0.0670273224178746,0.052986751241427134,0.07900651072185276,between_repeat_q10_q90,False
bdb2023_sack,linear_structure,50,game_equal_rms_reliability,100,0.06786261566044435,0.0528190070022197,0.08313392543118311,between_repeat_q10_q90,False
bdb2023_sack,linear_structure,60,game_equal_rms_reliability,100,0.06783610979816111,0.05652027691648113,0.08034234981135006,between_repeat_q10_q90,False
bdb2023_sack,relnet,10,game_equal_rms_reliability,100,0.05453959420584902,0.035493490312767835,0.07399530208048764,between_repeat_q10_q90,False
bdb2023_sack,relnet,20,game_equal_rms_reliability,100,0.06275087997022812,0.04438593205276097,0.07840756544153256,between_repeat_q10_q90,False
bdb2023_sack,relnet,30,game_equal_rms_reliability,100,0.06253881970062283,0.04480190101724263,0.07693368398526199,between_repeat_q10_q90,False
bdb2023_sack,relnet,40,game_equal_rms_reliability,100,0.07004071857165464,0.055536554307521566,0.0894429737582714,between_repeat_q10_q90,False
bdb2023_sack,relnet,50,game_equal_rms_reliability,100,0.06699465540702725,0.05039523274256759,0.08251109501169201,between_repeat_q10_q90,False
