metric,model,n_train,contrast,n_repeats,mean,sd,mcse,pointwise_lower,pointwise_upper,simultaneous_lower,simultaneous_upper,confidence,max_t_critical,bootstrap_draws,fixed_mean,tuned_mean,relative_change,significant_shift
mean_width,lightgbm_multiclass,160,tuned - fixed,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,4.048961585338955,10000,13.892365534751441,13.892365534751441,0.0,False
mean_width_inclusive,lightgbm_multiclass,160,tuned - fixed,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,4.048961585338955,10000,14.892365534751441,14.892365534751441,0.0,False
mean_q,lightgbm_multiclass,160,tuned - fixed,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,4.048961585338955,10000,2.0393177012406354,2.0393177012406354,0.0,False
crps_game_equal,lightgbm_multiclass,160,tuned - fixed,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,4.048961585338955,10000,0.013564487545019759,0.013564487545019759,0.0,False
coverage_game_equal,lightgbm_multiclass,160,tuned - fixed,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,4.048961585338955,10000,0.9141672281179554,0.9141672281179554,0.0,False
mean_width_game_equal,lightgbm_multiclass,160,tuned - fixed,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,4.048961585338955,10000,13.913835041575876,13.913835041575876,0.0,False
mean_width_inclusive_game_equal,lightgbm_multiclass,160,tuned - fixed,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,4.048961585338955,10000,14.913835041575876,14.913835041575876,0.0,False
crps,ridge_sgd_l2,160,tuned - fixed,50,-0.00031211905302878603,2.167862262740585e-05,3.065820213324561e-06,-0.0003182800494028795,-0.00030595805665469255,-0.00032453244130009287,-0.0002997056647574792,0.95,4.048961585338955,10000,0.014225533938818657,0.01391341488578987,-0.0219407618983689,True
coverage,ridge_sgd_l2,160,tuned - fixed,50,-0.010437290893837778,0.00216966770793953,0.00030683734984110304,-0.011053903633094761,-0.009820678154580795,-0.011679663536291615,-0.009194918251383941,0.95,4.048961585338955,10000,0.9381014958044679,0.9276642049106302,-0.011125971912972264,True
mean_width,ridge_sgd_l2,160,tuned - fixed,50,-2.9051683189069393,0.18719931001177786,0.026473980308554176,-2.9583697740933648,-2.851966863720514,-3.012360448187295,-2.7979761896265836,0.95,4.048961585338955,10000,21.647477285044644,18.742308966137706,-0.13420355086428482,True
